uniform 1000000 10 int a on 1 1.075
uniform 1000000 10 int a on 2 0.733
uniform 1000000 10 int a on 3 0.708
uniform 1000000 10 int a off 1 146.497
uniform 1000000 10 int a off 2 146.572
uniform 1000000 10 int a off 3 146.438
uniform 1000000 10 int a,b on 1 0.860
uniform 1000000 10 int a,b on 2 0.774
uniform 1000000 10 int a,b on 3 0.772
uniform 1000000 10 int a,b off 1 182.533
uniform 1000000 10 int a,b off 2 182.399
uniform 1000000 10 int a,b off 3 182.471
uniform 1000000 10 int a,b,c on 1 0.880
uniform 1000000 10 int a,b,c on 2 0.760
uniform 1000000 10 int a,b,c on 3 0.746
uniform 1000000 10 int a,b,c off 1 207.838
uniform 1000000 10 int a,b,c off 2 207.660
uniform 1000000 10 int a,b,c off 3 207.843
uniform 1000000 10 int a,b,c,d on 1 0.914
uniform 1000000 10 int a,b,c,d on 2 0.763
uniform 1000000 10 int a,b,c,d on 3 0.735
uniform 1000000 10 int a,b,c,d off 1 230.684
uniform 1000000 10 int a,b,c,d off 2 230.770
uniform 1000000 10 int a,b,c,d off 3 230.734
sqrt2 1000000 10 int a on 1 0.839
sqrt2 1000000 10 int a on 2 0.722
sqrt2 1000000 10 int a on 3 0.713
sqrt2 1000000 10 int a off 1 148.385
sqrt2 1000000 10 int a off 2 148.566
sqrt2 1000000 10 int a off 3 148.484
sqrt2 1000000 10 int a,b on 1 0.857
sqrt2 1000000 10 int a,b on 2 0.807
sqrt2 1000000 10 int a,b on 3 0.789
sqrt2 1000000 10 int a,b off 1 181.210
sqrt2 1000000 10 int a,b off 2 181.345
sqrt2 1000000 10 int a,b off 3 181.236
sqrt2 1000000 10 int a,b,c on 1 0.896
sqrt2 1000000 10 int a,b,c on 2 0.811
sqrt2 1000000 10 int a,b,c on 3 0.783
sqrt2 1000000 10 int a,b,c off 1 207.688
sqrt2 1000000 10 int a,b,c off 2 207.851
sqrt2 1000000 10 int a,b,c off 3 207.765
sqrt2 1000000 10 int a,b,c,d on 1 0.897
sqrt2 1000000 10 int a,b,c,d on 2 0.774
sqrt2 1000000 10 int a,b,c,d on 3 0.787
sqrt2 1000000 10 int a,b,c,d off 1 230.861
sqrt2 1000000 10 int a,b,c,d off 2 230.882
sqrt2 1000000 10 int a,b,c,d off 3 230.753
sqrt10 1000000 10 int a on 1 0.831
sqrt10 1000000 10 int a on 2 0.741
sqrt10 1000000 10 int a on 3 0.727
sqrt10 1000000 10 int a off 1 150.673
sqrt10 1000000 10 int a off 2 150.865
sqrt10 1000000 10 int a off 3 150.685
sqrt10 1000000 10 int a,b on 1 0.818
sqrt10 1000000 10 int a,b on 2 0.728
sqrt10 1000000 10 int a,b on 3 0.735
sqrt10 1000000 10 int a,b off 1 174.110
sqrt10 1000000 10 int a,b off 2 174.148
sqrt10 1000000 10 int a,b off 3 174.152
sqrt10 1000000 10 int a,b,c on 1 0.814
sqrt10 1000000 10 int a,b,c on 2 0.719
sqrt10 1000000 10 int a,b,c on 3 0.719
sqrt10 1000000 10 int a,b,c off 1 205.083
sqrt10 1000000 10 int a,b,c off 2 205.112
sqrt10 1000000 10 int a,b,c off 3 205.281
sqrt10 1000000 10 int a,b,c,d on 1 0.840
sqrt10 1000000 10 int a,b,c,d on 2 0.770
sqrt10 1000000 10 int a,b,c,d on 3 0.731
sqrt10 1000000 10 int a,b,c,d off 1 229.237
sqrt10 1000000 10 int a,b,c,d off 2 230.561
sqrt10 1000000 10 int a,b,c,d off 3 229.718
uniform 1000000 10 bigint a on 1 0.854
uniform 1000000 10 bigint a on 2 0.736
uniform 1000000 10 bigint a on 3 0.710
uniform 1000000 10 bigint a off 1 154.503
uniform 1000000 10 bigint a off 2 154.417
uniform 1000000 10 bigint a off 3 154.565
uniform 1000000 10 bigint a,b on 1 0.885
uniform 1000000 10 bigint a,b on 2 0.765
uniform 1000000 10 bigint a,b on 3 0.750
uniform 1000000 10 bigint a,b off 1 188.844
uniform 1000000 10 bigint a,b off 2 188.840
uniform 1000000 10 bigint a,b off 3 188.745
uniform 1000000 10 bigint a,b,c on 1 0.869
uniform 1000000 10 bigint a,b,c on 2 0.806
uniform 1000000 10 bigint a,b,c on 3 0.786
uniform 1000000 10 bigint a,b,c off 1 213.770
uniform 1000000 10 bigint a,b,c off 2 214.029
uniform 1000000 10 bigint a,b,c off 3 213.971
uniform 1000000 10 bigint a,b,c,d on 1 0.888
uniform 1000000 10 bigint a,b,c,d on 2 0.778
uniform 1000000 10 bigint a,b,c,d on 3 0.759
uniform 1000000 10 bigint a,b,c,d off 1 239.141
uniform 1000000 10 bigint a,b,c,d off 2 239.036
uniform 1000000 10 bigint a,b,c,d off 3 239.005
sqrt2 1000000 10 bigint a on 1 0.824
sqrt2 1000000 10 bigint a on 2 0.717
sqrt2 1000000 10 bigint a on 3 0.705
sqrt2 1000000 10 bigint a off 1 156.981
sqrt2 1000000 10 bigint a off 2 156.874
sqrt2 1000000 10 bigint a off 3 156.950
sqrt2 1000000 10 bigint a,b on 1 0.862
sqrt2 1000000 10 bigint a,b on 2 0.741
sqrt2 1000000 10 bigint a,b on 3 0.736
