uniform 1000000 10 int a on 1 1.110
uniform 1000000 10 int a on 2 0.774
uniform 1000000 10 int a on 3 0.790
uniform 1000000 10 int a off 1 160.347
uniform 1000000 10 int a off 2 159.705
uniform 1000000 10 int a off 3 160.534
uniform 1000000 10 int a,b on 1 2.943
uniform 1000000 10 int a,b on 2 1.749
uniform 1000000 10 int a,b on 3 1.739
uniform 1000000 10 int a,b off 1 187.689
uniform 1000000 10 int a,b off 2 187.384
uniform 1000000 10 int a,b off 3 186.821
uniform 1000000 10 int a,b,c on 1 16.202
uniform 1000000 10 int a,b,c on 2 9.334
uniform 1000000 10 int a,b,c on 3 9.043
uniform 1000000 10 int a,b,c off 1 216.864
uniform 1000000 10 int a,b,c off 2 221.213
uniform 1000000 10 int a,b,c off 3 216.627
uniform 1000000 10 int a,b,c,d on 1 78.661
uniform 1000000 10 int a,b,c,d on 2 62.994
uniform 1000000 10 int a,b,c,d on 3 62.814
uniform 1000000 10 int a,b,c,d off 1 277.257
uniform 1000000 10 int a,b,c,d off 2 278.443
uniform 1000000 10 int a,b,c,d off 3 276.466
sqrt2 1000000 10 int a on 1 1.117
sqrt2 1000000 10 int a on 2 0.788
sqrt2 1000000 10 int a on 3 0.713
sqrt2 1000000 10 int a off 1 161.220
sqrt2 1000000 10 int a off 2 160.904
sqrt2 1000000 10 int a off 3 161.464
sqrt2 1000000 10 int a,b on 1 2.780
sqrt2 1000000 10 int a,b on 2 1.628
sqrt2 1000000 10 int a,b on 3 1.713
sqrt2 1000000 10 int a,b off 1 186.125
sqrt2 1000000 10 int a,b off 2 183.657
sqrt2 1000000 10 int a,b off 3 183.786
sqrt2 1000000 10 int a,b,c on 1 13.154
sqrt2 1000000 10 int a,b,c on 2 8.230
sqrt2 1000000 10 int a,b,c on 3 8.925
sqrt2 1000000 10 int a,b,c off 1 214.070
sqrt2 1000000 10 int a,b,c off 2 213.098
sqrt2 1000000 10 int a,b,c off 3 213.251
sqrt2 1000000 10 int a,b,c,d on 1 70.457
sqrt2 1000000 10 int a,b,c,d on 2 56.540
sqrt2 1000000 10 int a,b,c,d on 3 55.942
sqrt2 1000000 10 int a,b,c,d off 1 278.654
sqrt2 1000000 10 int a,b,c,d off 2 279.398
sqrt2 1000000 10 int a,b,c,d off 3 278.863
sqrt10 1000000 10 int a on 1 1.165
sqrt10 1000000 10 int a on 2 0.750
sqrt10 1000000 10 int a on 3 0.750
sqrt10 1000000 10 int a off 1 162.977
sqrt10 1000000 10 int a off 2 160.777
sqrt10 1000000 10 int a off 3 160.655
sqrt10 1000000 10 int a,b on 1 1.547
sqrt10 1000000 10 int a,b on 2 1.161
sqrt10 1000000 10 int a,b on 3 1.112
sqrt10 1000000 10 int a,b off 1 191.618
sqrt10 1000000 10 int a,b off 2 191.813
sqrt10 1000000 10 int a,b off 3 192.310
sqrt10 1000000 10 int a,b,c on 1 3.617
sqrt10 1000000 10 int a,b,c on 2 2.286
sqrt10 1000000 10 int a,b,c on 3 2.243
sqrt10 1000000 10 int a,b,c off 1 205.482
sqrt10 1000000 10 int a,b,c off 2 205.607
sqrt10 1000000 10 int a,b,c off 3 205.017
sqrt10 1000000 10 int a,b,c,d on 1 9.410
sqrt10 1000000 10 int a,b,c,d on 2 6.829
sqrt10 1000000 10 int a,b,c,d on 3 7.070
sqrt10 1000000 10 int a,b,c,d off 1 239.655
sqrt10 1000000 10 int a,b,c,d off 2 237.261
sqrt10 1000000 10 int a,b,c,d off 3 237.079
uniform 1000000 10 bigint a on 1 1.237
uniform 1000000 10 bigint a on 2 0.813
uniform 1000000 10 bigint a on 3 0.837
uniform 1000000 10 bigint a off 1 169.657
uniform 1000000 10 bigint a off 2 168.950
uniform 1000000 10 bigint a off 3 168.492
uniform 1000000 10 bigint a,b on 1 2.766
uniform 1000000 10 bigint a,b on 2 1.554
uniform 1000000 10 bigint a,b on 3 1.582
uniform 1000000 10 bigint a,b off 1 196.631
uniform 1000000 10 bigint a,b off 2 195.960
uniform 1000000 10 bigint a,b off 3 196.334
uniform 1000000 10 bigint a,b,c on 1 15.280
uniform 1000000 10 bigint a,b,c on 2 8.622
uniform 1000000 10 bigint a,b,c on 3 10.306
uniform 1000000 10 bigint a,b,c off 1 225.679
uniform 1000000 10 bigint a,b,c off 2 225.087
uniform 1000000 10 bigint a,b,c off 3 232.899
uniform 1000000 10 bigint a,b,c,d on 1 75.408
uniform 1000000 10 bigint a,b,c,d on 2 53.070
uniform 1000000 10 bigint a,b,c,d on 3 53.440
uniform 1000000 10 bigint a,b,c,d off 1 280.324
uniform 1000000 10 bigint a,b,c,d off 2 280.026
uniform 1000000 10 bigint a,b,c,d off 3 281.122
sqrt2 1000000 10 bigint a on 1 1.273
sqrt2 1000000 10 bigint a on 2 0.826
sqrt2 1000000 10 bigint a on 3 0.829
sqrt2 1000000 10 bigint a off 1 170.225
sqrt2 1000000 10 bigint a off 2 170.527
sqrt2 1000000 10 bigint a off 3 170.116
sqrt2 1000000 10 bigint a,b on 1 2.890
sqrt2 1000000 10 bigint a,b on 2 1.670
sqrt2 1000000 10 bigint a,b on 3 1.631
sqrt2 1000000 10 bigint a,b off 1 192.905
sqrt2 1000000 10 bigint a,b off 2 192.702
sqrt2 1000000 10 bigint a,b off 3 192.514
sqrt2 1000000 10 bigint a,b,c on 1 13.034
sqrt2 1000000 10 bigint a,b,c on 2 7.303
sqrt2 1000000 10 bigint a,b,c on 3 7.195
sqrt2 1000000 10 bigint a,b,c off 1 221.880
sqrt2 1000000 10 bigint a,b,c off 2 221.930
sqrt2 1000000 10 bigint a,b,c off 3 221.356
sqrt2 1000000 10 bigint a,b,c,d on 1 63.525
sqrt2 1000000 10 bigint a,b,c,d on 2 46.515
sqrt2 1000000 10 bigint a,b,c,d on 3 47.008
sqrt2 1000000 10 bigint a,b,c,d off 1 284.953
sqrt2 1000000 10 bigint a,b,c,d off 2 285.036
sqrt2 1000000 10 bigint a,b,c,d off 3 284.637
sqrt10 1000000 10 bigint a on 1 1.094
sqrt10 1000000 10 bigint a on 2 0.812
sqrt10 1000000 10 bigint a on 3 0.677
sqrt10 1000000 10 bigint a off 1 171.288
sqrt10 1000000 10 bigint a off 2 182.067
sqrt10 1000000 10 bigint a off 3 181.016
sqrt10 1000000 10 bigint a,b on 1 1.631
sqrt10 1000000 10 bigint a,b on 2 1.084
sqrt10 1000000 10 bigint a,b on 3 1.073
sqrt10 1000000 10 bigint a,b off 1 213.430
sqrt10 1000000 10 bigint a,b off 2 211.528
sqrt10 1000000 10 bigint a,b off 3 215.659
sqrt10 1000000 10 bigint a,b,c on 1 3.659
sqrt10 1000000 10 bigint a,b,c on 2 2.175
sqrt10 1000000 10 bigint a,b,c on 3 2.219
sqrt10 1000000 10 bigint a,b,c off 1 227.034
sqrt10 1000000 10 bigint a,b,c off 2 227.603
sqrt10 1000000 10 bigint a,b,c off 3 227.042
sqrt10 1000000 10 bigint a,b,c,d on 1 8.968
sqrt10 1000000 10 bigint a,b,c,d on 2 5.764
sqrt10 1000000 10 bigint a,b,c,d on 3 5.632
sqrt10 1000000 10 bigint a,b,c,d off 1 261.199
sqrt10 1000000 10 bigint a,b,c,d off 2 256.830
sqrt10 1000000 10 bigint a,b,c,d off 3 257.462
uniform 1000000 10 text a on 1 1.289
uniform 1000000 10 text a on 2 0.897
uniform 1000000 10 text a on 3 0.878
uniform 1000000 10 text a off 1 239.111
uniform 1000000 10 text a off 2 314.037
uniform 1000000 10 text a off 3 239.507
uniform 1000000 10 text a,b on 1 3.806
uniform 1000000 10 text a,b on 2 2.005
uniform 1000000 10 text a,b on 3 1.902
uniform 1000000 10 text a,b off 1 351.609
uniform 1000000 10 text a,b off 2 350.269
uniform 1000000 10 text a,b off 3 349.568
uniform 1000000 10 text a,b,c on 1 21.986
uniform 1000000 10 text a,b,c on 2 15.097
uniform 1000000 10 text a,b,c on 3 14.878
uniform 1000000 10 text a,b,c off 1 430.637
uniform 1000000 10 text a,b,c off 2 398.097
uniform 1000000 10 text a,b,c off 3 469.442
uniform 1000000 10 text a,b,c,d on 1 179.324
