uniform 1000000 10 int a on 1 1.036
uniform 1000000 10 int a on 2 0.840
uniform 1000000 10 int a on 3 0.835
uniform 1000000 10 int a off 1 162.521
uniform 1000000 10 int a off 2 161.299
uniform 1000000 10 int a off 3 160.125
uniform 1000000 10 int a,b on 1 1.087
uniform 1000000 10 int a,b on 2 0.778
uniform 1000000 10 int a,b on 3 0.851
uniform 1000000 10 int a,b off 1 179.982
uniform 1000000 10 int a,b off 2 181.477
uniform 1000000 10 int a,b off 3 181.481
uniform 1000000 10 int a,b,c on 1 1.049
uniform 1000000 10 int a,b,c on 2 0.754
uniform 1000000 10 int a,b,c on 3 0.760
uniform 1000000 10 int a,b,c off 1 199.608
uniform 1000000 10 int a,b,c off 2 200.043
uniform 1000000 10 int a,b,c off 3 199.764
uniform 1000000 10 int a,b,c,d on 1 1.058
uniform 1000000 10 int a,b,c,d on 2 0.735
uniform 1000000 10 int a,b,c,d on 3 0.753
uniform 1000000 10 int a,b,c,d off 1 227.881
uniform 1000000 10 int a,b,c,d off 2 230.545
uniform 1000000 10 int a,b,c,d off 3 227.606
sqrt2 1000000 10 int a on 1 1.094
sqrt2 1000000 10 int a on 2 0.764
sqrt2 1000000 10 int a on 3 0.781
sqrt2 1000000 10 int a off 1 163.007
sqrt2 1000000 10 int a off 2 163.365
sqrt2 1000000 10 int a off 3 161.389
sqrt2 1000000 10 int a,b on 1 1.014
sqrt2 1000000 10 int a,b on 2 0.704
sqrt2 1000000 10 int a,b on 3 0.790
sqrt2 1000000 10 int a,b off 1 180.411
sqrt2 1000000 10 int a,b off 2 180.204
sqrt2 1000000 10 int a,b off 3 180.400
sqrt2 1000000 10 int a,b,c on 1 1.027
sqrt2 1000000 10 int a,b,c on 2 0.856
sqrt2 1000000 10 int a,b,c on 3 0.709
sqrt2 1000000 10 int a,b,c off 1 199.611
sqrt2 1000000 10 int a,b,c off 2 199.576
sqrt2 1000000 10 int a,b,c off 3 200.311
sqrt2 1000000 10 int a,b,c,d on 1 1.073
sqrt2 1000000 10 int a,b,c,d on 2 0.741
sqrt2 1000000 10 int a,b,c,d on 3 0.785
sqrt2 1000000 10 int a,b,c,d off 1 229.017
sqrt2 1000000 10 int a,b,c,d off 2 228.366
sqrt2 1000000 10 int a,b,c,d off 3 227.736
sqrt10 1000000 10 int a on 1 0.922
sqrt10 1000000 10 int a on 2 0.824
sqrt10 1000000 10 int a on 3 0.681
sqrt10 1000000 10 int a off 1 162.647
sqrt10 1000000 10 int a off 2 161.189
sqrt10 1000000 10 int a off 3 161.935
sqrt10 1000000 10 int a,b on 1 0.946
sqrt10 1000000 10 int a,b on 2 0.838
sqrt10 1000000 10 int a,b on 3 0.779
sqrt10 1000000 10 int a,b off 1 177.330
sqrt10 1000000 10 int a,b off 2 178.297
sqrt10 1000000 10 int a,b off 3 177.331
sqrt10 1000000 10 int a,b,c on 1 1.048
sqrt10 1000000 10 int a,b,c on 2 0.790
sqrt10 1000000 10 int a,b,c on 3 0.815
sqrt10 1000000 10 int a,b,c off 1 200.064
sqrt10 1000000 10 int a,b,c off 2 199.650
sqrt10 1000000 10 int a,b,c off 3 199.814
sqrt10 1000000 10 int a,b,c,d on 1 0.969
sqrt10 1000000 10 int a,b,c,d on 2 0.788
sqrt10 1000000 10 int a,b,c,d on 3 0.688
sqrt10 1000000 10 int a,b,c,d off 1 228.519
sqrt10 1000000 10 int a,b,c,d off 2 227.297
sqrt10 1000000 10 int a,b,c,d off 3 227.551
uniform 1000000 10 bigint a on 1 1.087
uniform 1000000 10 bigint a on 2 0.850
uniform 1000000 10 bigint a on 3 0.824
uniform 1000000 10 bigint a off 1 170.955
uniform 1000000 10 bigint a off 2 168.451
uniform 1000000 10 bigint a off 3 171.168
uniform 1000000 10 bigint a,b on 1 1.069
uniform 1000000 10 bigint a,b on 2 0.838
uniform 1000000 10 bigint a,b on 3 0.737
uniform 1000000 10 bigint a,b off 1 190.747
uniform 1000000 10 bigint a,b off 2 190.769
uniform 1000000 10 bigint a,b off 3 191.296
uniform 1000000 10 bigint a,b,c on 1 1.132
uniform 1000000 10 bigint a,b,c on 2 0.897
uniform 1000000 10 bigint a,b,c on 3 0.708
uniform 1000000 10 bigint a,b,c off 1 208.684
uniform 1000000 10 bigint a,b,c off 2 209.186
uniform 1000000 10 bigint a,b,c off 3 208.915
uniform 1000000 10 bigint a,b,c,d on 1 1.088
uniform 1000000 10 bigint a,b,c,d on 2 0.872
uniform 1000000 10 bigint a,b,c,d on 3 0.843
uniform 1000000 10 bigint a,b,c,d off 1 239.676
uniform 1000000 10 bigint a,b,c,d off 2 235.944
uniform 1000000 10 bigint a,b,c,d off 3 235.965
sqrt2 1000000 10 bigint a on 1 1.018
sqrt2 1000000 10 bigint a on 2 0.778
sqrt2 1000000 10 bigint a on 3 0.789
sqrt2 1000000 10 bigint a off 1 172.676
sqrt2 1000000 10 bigint a off 2 171.565
sqrt2 1000000 10 bigint a off 3 170.207
sqrt2 1000000 10 bigint a,b on 1 1.054
sqrt2 1000000 10 bigint a,b on 2 0.837
sqrt2 1000000 10 bigint a,b on 3 0.831
sqrt2 1000000 10 bigint a,b off 1 192.041
sqrt2 1000000 10 bigint a,b off 2 191.056
sqrt2 1000000 10 bigint a,b off 3 191.592
sqrt2 1000000 10 bigint a,b,c on 1 1.029
sqrt2 1000000 10 bigint a,b,c on 2 0.852
sqrt2 1000000 10 bigint a,b,c on 3 0.829
sqrt2 1000000 10 bigint a,b,c off 1 208.765
sqrt2 1000000 10 bigint a,b,c off 2 216.360
sqrt2 1000000 10 bigint a,b,c off 3 207.862
sqrt2 1000000 10 bigint a,b,c,d on 1 1.098
sqrt2 1000000 10 bigint a,b,c,d on 2 0.839
sqrt2 1000000 10 bigint a,b,c,d on 3 0.832
sqrt2 1000000 10 bigint a,b,c,d off 1 234.636
sqrt2 1000000 10 bigint a,b,c,d off 2 234.239
